STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060212 02:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060212 21:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060212 23:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060213 00:00,0.02, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060213 01:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060213 03:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060213 04:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060213 06:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060213 07:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060213 08:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060219 09:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060226 09:00,0.13, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060301 01:00,0.00,g, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060310 11:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060310 12:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060323 16:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060323 17:00,0.27, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060323 18:00,0.03, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060323 19:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060323 20:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060323 21:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060324 04:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060324 05:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060401 01:00,0.00,g, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060409 08:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060409 09:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060412 02:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060412 03:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060412 13:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060427 06:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060427 11:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060501 01:00,0.00,g, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060509 09:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060509 10:00,0.08, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060509 11:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060515 11:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 00:00,0.15, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 01:00,0.11, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 02:00,0.02, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 06:00,0.04, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 07:00,0.06, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 08:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 09:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 10:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 11:00,0.02, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 12:00,0.09, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 13:00,0.15, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 14:00,0.03, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 15:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 16:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 17:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 18:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 19:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 20:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060516 21:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060522 15:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060522 16:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060523 09:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060523 13:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060523 16:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060523 19:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060523 20:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060525 13:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060525 14:00,0.18, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060525 15:00,0.04, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060525 16:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060526 10:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060526 11:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060528 23:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060529 00:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060529 14:00,0.12, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060529 15:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060529 16:00,0.12, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060529 18:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060529 20:00,0.03, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060530 18:00,0.03, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060531 18:00,0.28, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060531 19:00,0.45, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060531 20:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060601 01:00,0.00,g, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060601 15:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060601 16:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060601 17:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060601 18:00,0.04, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060601 19:00,0.07, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060601 20:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060603 17:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060604 10:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060606 23:00,0.21, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060607 00:00,0.07, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060607 17:00,0.09, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060607 18:00,0.76, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060607 19:00,0.19, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060609 18:00,0.91, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060609 19:00,0.92, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060610 13:00,0.07, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060610 14:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060610 15:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060610 16:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 11:00,0.14, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 12:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 13:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 14:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 16:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 17:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 18:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 19:00,0.02, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 20:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 21:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 22:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060611 23:00,0.02, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 00:00,0.05, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 01:00,0.07, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 02:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 04:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 05:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 06:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 07:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 08:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 10:00,0.02, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 11:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 12:00,0.48, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 13:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 22:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060612 23:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060613 03:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060613 04:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060613 09:00,0.17, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060613 10:00,0.32, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060613 11:00,0.11, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060613 12:00,0.17, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060613 13:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060613 14:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060613 15:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060613 23:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060614 00:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060616 19:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060616 20:00,0.10, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060616 21:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060617 00:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060617 01:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060617 16:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060617 17:00,0.37, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060617 18:00,2.05, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060617 19:00,0.35, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060618 15:00,1.35, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060618 16:00,0.09, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060618 17:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060619 21:00,0.02, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060620 18:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060620 19:00,0.21, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060624 16:00,0.11, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060624 17:00,0.52, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060624 18:00,0.14, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060624 19:00,0.03, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060624 20:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 08:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 12:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 13:00,0.03, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 14:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 15:00,0.27, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 16:00,0.60, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 17:00,0.24, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 18:00,0.16, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 19:00,0.02, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 20:00,0.07, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 21:00,0.07, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 22:00,0.03, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060625 23:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060626 00:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060628 15:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060628 18:00,0.07, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060628 19:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060628 20:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060629 16:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060629 17:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060629 20:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060629 21:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060630 15:00,0.86, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060630 16:00,0.91, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060630 17:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060701 01:00,0.00,g, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060701 19:00,0.23, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060701 20:00,0.07, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060701 21:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060702 14:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060702 15:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060702 16:00,2.49, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060702 17:00,0.14, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060702 18:00,0.05, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060703 14:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060703 17:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060703 18:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060704 17:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060705 21:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060706 03:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060706 04:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060706 06:00,0.31, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060706 07:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060706 17:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060706 20:00,0.10, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060706 21:00,0.75, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060706 22:00,0.13, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060706 23:00,0.15, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 00:00,0.64, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 01:00,0.03, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 09:00,0.26, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 10:00,0.08, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 11:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 12:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 13:00,1.48, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 14:00,0.28, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 15:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 16:00,0.10, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 17:00,0.06, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 18:00,0.52, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 19:00,0.21, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 20:00,0.05, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 21:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 22:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060707 23:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060708 00:00,0.00,T, 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060708 01:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060708 02:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060708 03:00,0.01, , 
COOP:083186,FORT MYERS PAGE FIELD AIRPORT FL US,4.6,26.585,-81.8614,20060708 04:00,0.00,T, 
